exp;step;id;state
test2;2542;29;succeptible
test2;2543;0;succeptible
test2;2543;1;succeptible
test2;2543;2;succeptible
test2;2543;3;succeptible
test2;2543;4;infected
test2;2543;5;succeptible
test2;2543;6;succeptible
test2;2543;7;succeptible
test2;2543;8;succeptible
test2;2543;9;succeptible
test2;2543;10;infected
test2;2543;11;infected
test2;2543;12;infected
test2;2543;13;succeptible
test2;2543;14;succeptible
test2;2543;15;infected
test2;2543;16;succeptible
test2;2543;17;infected
test2;2543;18;succeptible
test2;2543;19;succeptible
test2;2543;20;infected
test2;2543;21;succeptible
test2;2543;22;succeptible
test2;2543;23;succeptible
test2;2543;24;succeptible
test2;2543;25;succeptible
test2;2543;26;succeptible
test2;2543;27;succeptible
test2;2543;28;succeptible
test2;2543;29;succeptible
test2;2544;0;succeptible
test2;2544;1;succeptible
test2;2544;2;succeptible
test2;2544;3;succeptible
test2;2544;4;infected
test2;2544;5;succeptible
test2;2544;6;succeptible
test2;2544;7;succeptible
test2;2544;8;succeptible
test2;2544;9;succeptible
test2;2544;10;infected
test2;2544;11;infected
test2;2544;12;infected
test2;2544;13;succeptible
test2;2544;14;succeptible
test2;2544;15;infected
test2;2544;16;succeptible
test2;2544;17;infected
test2;2544;18;succeptible
test2;2544;19;succeptible
test2;2544;20;infected
test2;2544;21;succeptible
test2;2544;22;succeptible
test2;2544;23;succeptible
test2;2544;24;succeptible
test2;2544;25;succeptible
test2;2544;26;succeptible
test2;2544;27;succeptible
test2;2544;28;succeptible
test2;2544;29;succeptible
test2;2545;0;succeptible
test2;2545;1;succeptible
test2;2545;2;succeptible
test2;2545;3;succeptible
test2;2545;4;infected
test2;2545;5;succeptible
test2;2545;6;succeptible
test2;2545;7;succeptible
test2;2545;8;succeptible
test2;2545;9;succeptible
test2;2545;10;infected
test2;2545;11;infected
test2;2545;12;infected
test2;2545;13;succeptible
test2;2545;14;succeptible
test2;2545;15;infected
test2;2545;16;succeptible
test2;2545;17;infected
test2;2545;18;succeptible
test2;2545;19;succeptible
test2;2545;20;infected
test2;2545;21;succeptible
test2;2545;22;succeptible
test2;2545;23;succeptible
test2;2545;24;succeptible
test2;2545;25;succeptible
test2;2545;26;succeptible
test2;2545;27;succeptible
test2;2545;28;succeptible
test2;2545;29;succeptible
test2;2546;0;succeptible
test2;2546;1;succeptible
test2;2546;2;succeptible
test2;2546;3;succeptible
test2;2546;4;infected
test2;2546;5;succeptible
test2;2546;6;succeptible
test2;2546;7;succeptible
test2;2546;8;succeptible
test2;2546;9;succeptible
test2;2546;10;infected
test2;2546;11;infected
test2;2546;12;infected
test2;2546;13;succeptible
test2;2546;14;succeptible
test2;2546;15;infected
test2;2546;16;succeptible
test2;2546;17;infected
test2;2546;18;succeptible
test2;2546;19;succeptible
test2;2546;20;infected
test2;2546;21;succeptible
test2;2546;22;succeptible
test2;2546;23;succeptible
test2;2546;24;succeptible
test2;2546;25;succeptible
test2;2546;26;succeptible
test2;2546;27;succeptible
test2;2546;28;succeptible
test2;2546;29;succeptible
test2;2547;0;succeptible
test2;2547;1;succeptible
test2;2547;2;succeptible
test2;2547;3;succeptible
test2;2547;4;infected
test2;2547;5;succeptible
test2;2547;6;succeptible
test2;2547;7;succeptible
test2;2547;8;succeptible
test2;2547;9;succeptible
test2;2547;10;infected
test2;2547;11;infected
test2;2547;12;infected
test2;2547;13;succeptible
test2;2547;14;succeptible
test2;2547;15;infected
test2;2547;16;succeptible
test2;2547;17;infected
test2;2547;18;succeptible
test2;2547;19;succeptible
test2;2547;20;infected
test2;2547;21;succeptible
test2;2547;22;succeptible
test2;2547;23;succeptible
test2;2547;24;succeptible
test2;2547;25;succeptible
test2;2547;26;succeptible
test2;2547;27;succeptible
test2;2547;28;succeptible
test2;2547;29;succeptible
test2;2548;0;succeptible
test2;2548;1;succeptible
test2;2548;2;succeptible
test2;2548;3;succeptible
test2;2548;4;infected
test2;2548;5;succeptible
test2;2548;6;succeptible
test2;2548;7;succeptible
test2;2548;8;succeptible
test2;2548;9;succeptible
test2;2548;10;infected
test2;2548;11;infected
test2;2548;12;infected
test2;2548;13;succeptible
test2;2548;14;succeptible
test2;2548;15;infected
test2;2548;16;succeptible
test2;2548;17;infected
test2;2548;18;succeptible
test2;2548;19;succeptible
test2;2548;20;infected
test2;2548;21;succeptible
test2;2548;22;succeptible
test2;2548;23;succeptible
test2;2548;24;succeptible
test2;2548;25;succeptible
test2;2548;26;succeptible
test2;2548;27;succeptible
test2;2548;28;succeptible
test2;2548;29;succeptible
test2;2549;0;succeptible
test2;2549;1;succeptible
test2;2549;2;succeptible
test2;2549;3;succeptible
test2;2549;4;infected
test2;2549;5;succeptible
test2;2549;6;succeptible
test2;2549;7;succeptible
test2;2549;8;succeptible
test2;2549;9;succeptible
test2;2549;10;infected
test2;2549;11;infected
test2;2549;12;infected
test2;2549;13;succeptible
test2;2549;14;succeptible
test2;2549;15;infected
test2;2549;16;succeptible
test2;2549;17;infected
test2;2549;18;succeptible
test2;2549;19;succeptible
test2;2549;20;infected
test2;2549;21;succeptible
test2;2549;22;succeptible
test2;2549;23;succeptible
test2;2549;24;succeptible
test2;2549;25;succeptible
test2;2549;26;succeptible
test2;2549;27;succeptible
test2;2549;28;succeptible
test2;2549;29;succeptible
test2;2550;0;succeptible
test2;2550;1;succeptible
test2;2550;2;succeptible
test2;2550;3;succeptible
test2;2550;4;infected
test2;2550;5;succeptible
test2;2550;6;succeptible
test2;2550;7;succeptible
test2;2550;8;succeptible
test2;2550;9;succeptible
test2;2550;10;infected
test2;2550;11;infected
test2;2550;12;infected
test2;2550;13;succeptible
test2;2550;14;succeptible
test2;2550;15;infected
test2;2550;16;succeptible
test2;2550;17;infected
test2;2550;18;succeptible
test2;2550;19;succeptible
test2;2550;20;infected
test2;2550;21;succeptible
test2;2550;22;succeptible
test2;2550;23;succeptible
test2;2550;24;succeptible
test2;2550;25;succeptible
test2;2550;26;succeptible
test2;2550;27;succeptible
test2;2550;28;succeptible
test2;2550;29;succeptible
test2;2551;0;succeptible
test2;2551;1;succeptible
test2;2551;2;succeptible
test2;2551;3;succeptible
test2;2551;4;infected
test2;2551;5;succeptible
test2;2551;6;succeptible
test2;2551;7;succeptible
test2;2551;8;succeptible
test2;2551;9;succeptible
test2;2551;10;infected
test2;2551;11;infected
test2;2551;12;infected
test2;2551;13;succeptible
test2;2551;14;succeptible
test2;2551;15;infected
test2;2551;16;succeptible
test2;2551;17;infected
test2;2551;18;succeptible
test2;2551;19;succeptible
test2;2551;20;infected
test2;2551;21;succeptible
test2;2551;22;succeptible
test2;2551;23;succeptible
test2;2551;24;succeptible
test2;2551;25;succeptible
test2;2551;26;succeptible
test2;2551;27;succeptible
test2;2551;28;succeptible
test2;2551;29;succeptible
test2;2552;0;succeptible
test2;2552;1;succeptible
test2;2552;2;succeptible
test2;2552;3;succeptible
test2;2552;4;infected
test2;2552;5;succeptible
test2;2552;6;succeptible
test2;2552;7;succeptible
test2;2552;8;succeptible
test2;2552;9;succeptible
test2;2552;10;infected
test2;2552;11;infected
test2;2552;12;infected
test2;2552;13;succeptible
test2;2552;14;succeptible
test2;2552;15;infected
test2;2552;16;succeptible
test2;2552;17;infected
test2;2552;18;succeptible
test2;2552;19;succeptible
test2;2552;20;infected
test2;2552;21;succeptible
test2;2552;22;succeptible
test2;2552;23;succeptible
test2;2552;24;succeptible
test2;2552;25;succeptible
test2;2552;26;succeptible
test2;2552;27;succeptible
test2;2552;28;succeptible
test2;2552;29;succeptible
test2;2553;0;succeptible
test2;2553;1;succeptible
test2;2553;2;succeptible
test2;2553;3;succeptible
test2;2553;4;infected
test2;2553;5;succeptible
test2;2553;6;succeptible
test2;2553;7;succeptible
test2;2553;8;succeptible
test2;2553;9;succeptible
test2;2553;10;infected
test2;2553;11;infected
test2;2553;12;infected
test2;2553;13;succeptible
test2;2553;14;succeptible
test2;2553;15;infected
test2;2553;16;succeptible
test2;2553;17;infected
test2;2553;18;succeptible
test2;2553;19;succeptible
test2;2553;20;infected
test2;2553;21;succeptible
test2;2553;22;succeptible
test2;2553;23;succeptible
test2;2553;24;succeptible
test2;2553;25;succeptible
test2;2553;26;succeptible
test2;2553;27;succeptible
test2;2553;28;succeptible
test2;2553;29;succeptible
test2;2554;0;succeptible
test2;2554;1;succeptible
test2;2554;2;succeptible
test2;2554;3;succeptible
test2;2554;4;infected
test2;2554;5;succeptible
test2;2554;6;succeptible
test2;2554;7;succeptible
test2;2554;8;succeptible
test2;2554;9;succeptible
test2;2554;10;infected
test2;2554;11;infected
test2;2554;12;infected
test2;2554;13;succeptible
test2;2554;14;succeptible
test2;2554;15;infected
test2;2554;16;succeptible
test2;2554;17;infected
test2;2554;18;succeptible
test2;2554;19;succeptible
test2;2554;20;infected
test2;2554;21;succeptible
test2;2554;22;succeptible
test2;2554;23;succeptible
test2;2554;24;succeptible
test2;2554;25;succeptible
test2;2554;26;succeptible
test2;2554;27;succeptible
test2;2554;28;succeptible
test2;2554;29;succeptible
test2;2555;0;succeptible
test2;2555;1;succeptible
test2;2555;2;succeptible
test2;2555;3;succeptible
test2;2555;4;infected
test2;2555;5;succeptible
test2;2555;6;succeptible
test2;2555;7;succeptible
test2;2555;8;succeptible
test2;2555;9;succeptible
test2;2555;10;infected
test2;2555;11;infected
test2;2555;12;infected
test2;2555;13;succeptible
test2;2555;14;succeptible
test2;2555;15;infected
test2;2555;16;succeptible
test2;2555;17;infected
test2;2555;18;succeptible
test2;2555;19;succeptible
test2;2555;20;infected
test2;2555;21;succeptible
test2;2555;22;succeptible
test2;2555;23;succeptible
test2;2555;24;succeptible
test2;2555;25;succeptible
test2;2555;26;succeptible
test2;2555;27;succeptible
test2;2555;28;succeptible
test2;2555;29;succeptible
test2;2556;0;succeptible
test2;2556;1;succeptible
test2;2556;2;succeptible
test2;2556;3;succeptible
test2;2556;4;infected
test2;2556;5;succeptible
test2;2556;6;succeptible
test2;2556;7;succeptible
test2;2556;8;succeptible
test2;2556;9;succeptible
test2;2556;10;infected
test2;2556;11;infected
test2;2556;12;infected
test2;2556;13;succeptible
test2;2556;14;succeptible
test2;2556;15;infected
test2;2556;16;succeptible
test2;2556;17;infected
test2;2556;18;succeptible
test2;2556;19;succeptible
test2;2556;20;infected
test2;2556;21;succeptible
test2;2556;22;succeptible
test2;2556;23;succeptible
test2;2556;24;succeptible
test2;2556;25;succeptible
test2;2556;26;succeptible
test2;2556;27;succeptible
test2;2556;28;succeptible
test2;2556;29;succeptible
test2;2557;0;succeptible
test2;2557;1;succeptible
test2;2557;2;succeptible
test2;2557;3;succeptible
test2;2557;4;infected
test2;2557;5;succeptible
test2;2557;6;succeptible
test2;2557;7;succeptible
test2;2557;8;succeptible
test2;2557;9;succeptible
test2;2557;10;infected
test2;2557;11;infected
test2;2557;12;infected
test2;2557;13;succeptible
test2;2557;14;succeptible
test2;2557;15;infected
test2;2557;16;succeptible
test2;2557;17;infected
test2;2557;18;succeptible
test2;2557;19;succeptible
test2;2557;20;infected
test2;2557;21;succeptible
test2;2557;22;succeptible
test2;2557;23;succeptible
test2;2557;24;succeptible
test2;2557;25;succeptible
test2;2557;26;succeptible
test2;2557;27;succeptible
test2;2557;28;succeptible
test2;2557;29;succeptible
test2;2558;0;succeptible
test2;2558;1;succeptible
test2;2558;2;succeptible
test2;2558;3;succeptible
test2;2558;4;infected
test2;2558;5;succeptible
test2;2558;6;succeptible
test2;2558;7;succeptible
test2;2558;8;succeptible
test2;2558;9;succeptible
test2;2558;10;infected
test2;2558;11;infected
test2;2558;12;infected
test2;2558;13;succeptible
test2;2558;14;succeptible
test2;2558;15;infected
test2;2558;16;succeptible
test2;2558;17;infected
test2;2558;18;succeptible
test2;2558;19;succeptible
test2;2558;20;infected
test2;2558;21;succeptible
test2;2558;22;succeptible
test2;2558;23;succeptible
test2;2558;24;succeptible
test2;2558;25;succeptible
test2;2558;26;succeptible
test2;2558;27;succeptible
test2;2558;28;succeptible
test2;2558;29;succeptible
test2;2559;0;succeptible
test2;2559;1;succeptible
test2;2559;2;succeptible
test2;2559;3;succeptible
test2;2559;4;infected
test2;2559;5;succeptible
test2;2559;6;succeptible
test2;2559;7;succeptible
test2;2559;8;succeptible
test2;2559;9;succeptible
test2;2559;10;infected
test2;2559;11;infected
test2;2559;12;infected
test2;2559;13;succeptible
test2;2559;14;succeptible
test2;2559;15;infected
test2;2559;16;succeptible
test2;2559;17;infected
test2;2559;18;succeptible
test2;2559;19;succeptible
test2;2559;20;infected
test2;2559;21;succeptible
test2;2559;22;succeptible
test2;2559;23;succeptible
test2;2559;24;succeptible
test2;2559;25;succeptible
test2;2559;26;succeptible
test2;2559;27;succeptible
test2;2559;28;succeptible
test2;2559;29;succeptible
test2;2560;0;succeptible
test2;2560;1;succeptible
test2;2560;2;succeptible
test2;2560;3;succeptible
test2;2560;4;infected
test2;2560;5;succeptible
test2;2560;6;succeptible
test2;2560;7;succeptible
test2;2560;8;succeptible
test2;2560;9;succeptible
test2;2560;10;infected
test2;2560;11;infected
test2;2560;12;infected
test2;2560;13;succeptible
test2;2560;14;succeptible
test2;2560;15;infected
test2;2560;16;succeptible
test2;2560;17;infected
test2;2560;18;succeptible
test2;2560;19;succeptible
test2;2560;20;infected
test2;2560;21;succeptible
test2;2560;22;succeptible
test2;2560;23;succeptible
test2;2560;24;succeptible
test2;2560;25;succeptible
test2;2560;26;succeptible
test2;2560;27;succeptible
test2;2560;28;succeptible
test2;2560;29;succeptible
test2;2561;0;succeptible
test2;2561;1;succeptible
test2;2561;2;succeptible
test2;2561;3;succeptible
test2;2561;4;infected
test2;2561;5;succeptible
test2;2561;6;succeptible
test2;2561;7;succeptible
test2;2561;8;succeptible
test2;2561;9;succeptible
test2;2561;10;infected
test2;2561;11;infected
test2;2561;12;infected
test2;2561;13;succeptible
test2;2561;14;succeptible
test2;2561;15;infected
test2;2561;16;succeptible
test2;2561;17;infected
test2;2561;18;succeptible
test2;2561;19;succeptible
test2;2561;20;infected
test2;2561;21;succeptible
test2;2561;22;succeptible
test2;2561;23;succeptible
test2;2561;24;succeptible
test2;2561;25;succeptible
test2;2561;26;succeptible
test2;2561;27;succeptible
test2;2561;28;succeptible
test2;2561;29;succeptible
test2;2562;0;succeptible
test2;2562;1;succeptible
test2;2562;2;succeptible
test2;2562;3;succeptible
test2;2562;4;infected
test2;2562;5;succeptible
test2;2562;6;succeptible
test2;2562;7;succeptible
test2;2562;8;succeptible
test2;2562;9;succeptible
test2;2562;10;infected
test2;2562;11;infected
test2;2562;12;infected
test2;2562;13;succeptible
test2;2562;14;succeptible
test2;2562;15;infected
test2;2562;16;succeptible
test2;2562;17;infected
test2;2562;18;succeptible
test2;2562;19;succeptible
test2;2562;20;infected
test2;2562;21;succeptible
test2;2562;22;succeptible
test2;2562;23;succeptible
test2;2562;24;succeptible
test2;2562;25;succeptible
test2;2562;26;succeptible
test2;2562;27;succeptible
test2;2562;28;succeptible
test2;2562;29;succeptible
test2;2563;0;succeptible
test2;2563;1;succeptible
test2;2563;2;succeptible
test2;2563;3;succeptible
test2;2563;4;infected
test2;2563;5;succeptible
test2;2563;6;succeptible
test2;2563;7;succeptible
test2;2563;8;succeptible
test2;2563;9;succeptible
test2;2563;10;infected
test2;2563;11;infected
test2;2563;12;infected
test2;2563;13;succeptible
test2;2563;14;succeptible
test2;2563;15;infected
test2;2563;16;succeptible
test2;2563;17;infected
test2;2563;18;succeptible
test2;2563;19;succeptible
test2;2563;20;infected
test2;2563;21;succeptible
test2;2563;22;succeptible
test2;2563;23;succeptible
test2;2563;24;succeptible
test2;2563;25;succeptible
test2;2563;26;succeptible
test2;2563;27;succeptible
test2;2563;28;succeptible
test2;2563;29;succeptible
test2;2564;0;succeptible
test2;2564;1;succeptible
test2;2564;2;succeptible
test2;2564;3;succeptible
test2;2564;4;infected
test2;2564;5;succeptible
test2;2564;6;succeptible
test2;2564;7;succeptible
test2;2564;8;succeptible
test2;2564;9;succeptible
test2;2564;10;infected
test2;2564;11;infected
test2;2564;12;infected
test2;2564;13;succeptible
test2;2564;14;succeptible
test2;2564;15;infected
test2;2564;16;succeptible
test2;2564;17;infected
test2;2564;18;succeptible
test2;2564;19;succeptible
test2;2564;20;infected
test2;2564;21;succeptible
test2;2564;22;succeptible
test2;2564;23;succeptible
test2;2564;24;succeptible
test2;2564;25;succeptible
test2;2564;26;succeptible
test2;2564;27;succeptible
test2;2564;28;succeptible
test2;2564;29;succeptible
test2;2565;0;succeptible
test2;2565;1;succeptible
test2;2565;2;succeptible
test2;2565;3;succeptible
test2;2565;4;infected
test2;2565;5;succeptible
test2;2565;6;succeptible
test2;2565;7;succeptible
test2;2565;8;succeptible
test2;2565;9;succeptible
test2;2565;10;infected
test2;2565;11;infected
test2;2565;12;infected
test2;2565;13;succeptible
test2;2565;14;succeptible
test2;2565;15;infected
test2;2565;16;succeptible
test2;2565;17;infected
test2;2565;18;succeptible
test2;2565;19;succeptible
test2;2565;20;infected
test2;2565;21;succeptible
test2;2565;22;succeptible
test2;2565;23;succeptible
test2;2565;24;succeptible
test2;2565;25;succeptible
